,source,values,pvalues,target,source cell type,target cell type,CT
3219,AGT,0.07785368455648017,1.0,SLC9A1,Ependymal,Microglia,14
3221,TFRC,0.04473358443382442,0.0,SLC9A1,Ependymal,Microglia,14
3255,FGF7,0.166000647654234,0.0,PLAU,Ependymal,Microglia,14
3258,AVP,0.10046602801462967,1.0,PLAU,Ependymal,Microglia,14
3508,VEGFA,0.049715271433045854,0.0,ITGA9,Ependymal,Microglia,14
3717,INHBA,0.031433830847751525,0.012,ACVR2A,Ependymal,Microglia,14
3742,INHBA,0.03196107512811786,0.0,ACVR1,Ependymal,Microglia,14
3861,PTN,0.09758159090612503,1.0,PTPRB,Ependymal,Microglia,14
3996,ADM,0.03195913563128111,0.0,RAMP2,Ependymal,Microglia,14
4002,AVP,0.05849799485865545,1.0,RAMP2,Ependymal,Microglia,14
4037,ADM,0.22134562614457778,0.0,GPR84,Ependymal,Microglia,14
4043,AVP,0.24788448537195212,0.07,GPR84,Ependymal,Microglia,14
4200,APOE,2.202761824105442,0.0,SCARB1,Ependymal,Microglia,14
824,FGF7,0.20476171381521474,0.0,IGF1R,Ependymal,Oligodendrocytes,14
831,VEGFA,0.12582886141526833,0.0,IGF1R,Ependymal,Oligodendrocytes,14
878,PTN,0.07126538040774334,1.0,SDC3,Ependymal,Oligodendrocytes,14
981,PTN,0.116342912212123,1.0,PTPRZ1,Ependymal,Oligodendrocytes,14
1020,CNTN2,0.15642828330588007,0.0,CNTN1,Ependymal,Oligodendrocytes,14
1402,FGF7,0.11611506718696041,0.0,FGFR3,Ependymal,Oligodendrocytes,14
1879,VEGFA,0.041257179616195364,0.001,FLT1,Ependymal,Oligodendrocytes,14
2241,SFRP5,0.28457332852162137,0.0,FZD7,Ependymal,Oligodendrocytes,14
2364,TYK2,0.10174727847973626,0.0,PIK3R3,Ependymal,Oligodendrocytes,14
2365,HBEGF,0.22045484085122177,0.009,PIK3R3,Ependymal,Oligodendrocytes,14
2369,CXCL12,0.10087083689615338,0.1,PIK3R3,Ependymal,Oligodendrocytes,14
2894,SLIT2,0.04616416140944264,0.0,CXCL12,Ependymal,Oligodendrocytes,14
3065,CXCL12,0.05530182777797912,0.997,PLCB1,Ependymal,Oligodendrocytes,14
3066,AGT,0.09899082762940897,1.0,PLCB1,Ependymal,Oligodendrocytes,14
3084,AGT,0.7111499206478341,0.0,SGK1,Ependymal,Oligodendrocytes,14
3419,TYK2,0.20351514555785863,0.0,FYN,Ependymal,Oligodendrocytes,14
3717,INHBA,0.024384440367875362,0.0,ACVR2A,Ependymal,Oligodendrocytes,14
3861,PTN,0.08220018896392986,1.0,PTPRB,Ependymal,Oligodendrocytes,14
3885,VEGFA,0.04042462907484465,0.936,NRP2,Ependymal,Oligodendrocytes,14
3894,SEMA3E,0.05736410092925484,0.064,NRP2,Ependymal,Oligodendrocytes,14
3935,CNTN2,0.050837815621517006,0.0,NRCAM,Ependymal,Oligodendrocytes,14
3936,BCAN,0.10581944612518895,0.026,NRCAM,Ependymal,Oligodendrocytes,14
4022,ADM,0.04322103106056643,0.0,RAMP1,Ependymal,Oligodendrocytes,14
4025,ADM,0.028339367879286592,0.0,ADCYAP1R1,Ependymal,Oligodendrocytes,14
4031,AVP,0.05487822710666093,1.0,ADCYAP1R1,Ependymal,Oligodendrocytes,14
824,FGF7,0.27155139017721,0.0,IGF1R,Ependymal,Neurons2,14
831,VEGFA,0.19261853777726354,0.0,IGF1R,Ependymal,Neurons2,14
981,PTN,0.11047761400752606,1.0,PTPRZ1,Ependymal,Neurons2,14
1402,FGF7,0.11498503156639026,0.0,FGFR3,Ependymal,Neurons2,14
1568,FGF7,0.11373385933403113,1.0,PDGFRA,Ependymal,Neurons2,14
1574,VEGFA,0.03480100693408472,1.0,PDGFRA,Ependymal,Neurons2,14
1879,VEGFA,0.03964108722295792,0.01,FLT1,Ependymal,Neurons2,14
2066,CXCL10,0.03095082897324076,0.003,CX3CR1,Ependymal,Neurons2,14
2067,CXCL12,0.028023588264006694,0.631,CX3CR1,Ependymal,Neurons2,14
2113,APOE,2.2138768028566265,0.0,LRP6,Ependymal,Neurons2,14
2136,SFRP5,0.3046700273695267,0.0,FZD8,Ependymal,Neurons2,14
2364,TYK2,0.24910425187712354,0.0,PIK3R3,Ependymal,Neurons2,14
2365,HBEGF,0.36781181424860904,0.0,PIK3R3,Ependymal,Neurons2,14
2369,CXCL12,0.24822781029354063,0.0,PIK3R3,Ependymal,Neurons2,14
2770,ZFP91,0.323392539883284,0.0,MAP3K14,Ependymal,Neurons2,14
2894,SLIT2,0.07768467290290076,0.0,CXCL12,Ependymal,Neurons2,14
3130,FGF7,0.14686397891422476,0.0,NRP1,Ependymal,Neurons2,14
3133,VEGFA,0.06793112651427832,0.126,NRP1,Ependymal,Neurons2,14
3141,SEMA3E,0.08487059836868852,0.003,NRP1,Ependymal,Neurons2,14
3142,CNTN2,0.05770192858595166,0.369,NRP1,Ependymal,Neurons2,14
3143,ALCAM,0.2128740100096992,0.287,NRP1,Ependymal,Neurons2,14
3542,VEGFA,0.07488404748786721,0.0,TGFBR1,Ependymal,Neurons2,14
3640,TYK2,0.03363563912713616,0.12,PRKD2,Ependymal,Neurons2,14
3682,FST,0.09264262485447339,0.0,BMPR2,Ependymal,Neurons2,14
3710,FST,0.0369761061823964,0.0,BMPR1B,Ependymal,Neurons2,14
3742,INHBA,0.024043260932131803,0.0,ACVR1,Ependymal,Neurons2,14
3885,VEGFA,0.1868682563619477,0.0,NRP2,Ependymal,Neurons2,14
3894,SEMA3E,0.2038077282163579,0.0,NRP2,Ependymal,Neurons2,14
3959,CXCL12,0.24496449121737726,0.0,ROCK1,Ependymal,Neurons2,14
3988,CXCL12,0.19074182163897244,0.0,AVPR1A,Ependymal,Neurons2,14
3990,AVP,0.2139464994364388,0.739,AVPR1A,Ependymal,Neurons2,14
4020,ADM,0.06065028680880179,0.0,CALCR,Ependymal,Neurons2,14
4200,APOE,2.2611992188358307,0.0,SCARB1,Ependymal,Neurons2,14
4247,NPY,0.14490819346552675,0.0,NPY6R,Ependymal,Neurons2,14
4513,CNTN2,0.09587101226185218,0.0,CNTNAP2,Ependymal,Neurons2,14
199,NRG1,0.08033198382718712,0.0,MAPK8,NG2,Ependymal,14
213,DUSP18,0.06911296838749896,0.0,MAPK8,NG2,Ependymal,14
216,GHR,0.027963794181708246,0.0,TYK2,NG2,Ependymal,14
222,IFNAR2,0.07279131717580627,0.0,TYK2,NG2,Ependymal,14
286,DLL1,0.22247122198850347,0.0,STAT3,NG2,Ependymal,14
303,PDGFA,0.19209667316434673,0.311,STAT3,NG2,Ependymal,14
311,FGFR3,0.19134722620755865,0.0,STAT3,NG2,Ependymal,14
313,CXCL12,0.10559602936447603,0.0,STAT3,NG2,Ependymal,14
314,AGT,0.1325068662833554,1.0,STAT3,NG2,Ependymal,14
493,NRG1,0.16026334103152698,0.0,PIK3CA,NG2,Ependymal,14
494,GHR,0.12877763762078837,0.0,PIK3CA,NG2,Ependymal,14
501,HBEGF,0.3261121566241958,0.0,PIK3CA,NG2,Ependymal,14
504,PDGFA,0.22128371065722469,0.034,PIK3CA,NG2,Ependymal,14
518,FGFR3,0.2205342637004366,0.0,PIK3CA,NG2,Ependymal,14
523,CXCL12,0.13478306685735397,0.0,PIK3CA,NG2,Ependymal,14
524,AGT,0.16169390377623333,0.997,PIK3CA,NG2,Ependymal,14
570,CXCL12,0.20844678977487766,0.0,ITGB1,NG2,Ependymal,14
578,VCAM1,0.229441121525707,0.0,ITGB1,NG2,Ependymal,14
579,SEMA7A,0.2123515497850393,0.0,ITGB1,NG2,Ependymal,14
608,DUSP18,0.22270804850936252,0.0,ITGB1,NG2,Ependymal,14
1097,DUSP18,0.05488596727977224,0.001,ITGA6,NG2,Ependymal,14
1739,NRG1,0.05485230713356663,0.0,AR,NG2,Ependymal,14
1873,PDGFA,0.12529740114747875,1.0,FLT1,NG2,Ependymal,14
1890,PDGFA,0.1293998706716859,0.988,VEGFA,NG2,Ependymal,14
2924,CXCL12,0.0796812563783736,0.0,ADRA2A,NG2,Ependymal,14
2925,CCL25,0.08775325921659727,0.0,ADRA2A,NG2,Ependymal,14
2927,AGT,0.10659209329725297,1.0,ADRA2A,NG2,Ependymal,14
2936,MT-RNR2,1.961825762578259,0.0,ADRA2A,NG2,Ependymal,14
3065,CXCL12,0.0351611857061087,0.999,PLCB1,NG2,Ependymal,14
3066,AGT,0.062072022624988066,1.0,PLCB1,NG2,Ependymal,14
3265,C4B,0.10397905948928349,0.0,C3,NG2,Ependymal,14
3339,NRG1,0.10349320693877158,0.0,LGR4,NG2,Ependymal,14
3529,TGFB2,0.13748092591131866,0.0,TGFBR2,NG2,Ependymal,14
3674,BMP2,0.07129033951360145,0.0,BMPR2,NG2,Ependymal,14
3940,FSTL5,0.04883017236095753,0.0,CHL1,NG2,Ependymal,14
3959,CXCL12,0.3306655492792345,0.0,ROCK1,NG2,Ependymal,14
451,PDGFA,0.2874174917111127,0.0,PDGFRB,NG2,Endothelial,14
1055,SEMA6D,0.08163499264425303,0.0,PLXNA1,NG2,Endothelial,14
1399,BMP2,0.05480995258126708,0.025,FGFR3,NG2,Endothelial,14
1564,PDGFA,0.12988215967502678,1.0,PDGFRA,NG2,Endothelial,14
1585,PCNA,0.1056015631160282,0.0,DNMT1,NG2,Endothelial,14
1653,NRG1,0.08031269382972864,0.0,RPS6KA1,NG2,Endothelial,14
2670,AVP,0.09852024913334997,1.0,ADRB2,NG2,Endothelial,14
3005,CXCL12,0.05560140872684782,0.0,DPP4,NG2,Endothelial,14
3013,PAM,0.1536808037179628,0.0,DPP4,NG2,Endothelial,14
3065,CXCL12,0.2752094004499436,0.0,PLCB1,NG2,Endothelial,14
3066,AGT,0.30212023736882293,0.061,PLCB1,NG2,Endothelial,14
3084,AGT,0.2316748999753567,1.0,SGK1,NG2,Endothelial,14
3219,AGT,0.057632547608301395,1.0,SLC9A1,NG2,Endothelial,14
3326,AGT,0.07305030360923084,1.0,EDNRA,NG2,Endothelial,14
3448,CXCL12,0.03582003703746472,0.608,GNAI1,NG2,Endothelial,14
3518,BMP2,0.042098484014350936,0.0,CDH11,NG2,Endothelial,14
4104,AGT,0.11409976057707905,1.0,HDAC2,NG2,Endothelial,14
4538,PAM,0.1603289857426619,0.0,FXYD1,NG2,Endothelial,14
5,NRG1,0.08888382031510124,0.0,JAK2,NG2,Astrocytes,14
6,GHR,0.05739811690436263,0.0,JAK2,NG2,Astrocytes,14
13,IFNAR2,0.10222563989846065,0.0,JAK2,NG2,Astrocytes,14
23,CXCL12,0.06340354614092823,0.003,JAK2,NG2,Astrocytes,14
34,NRG1,0.2158922380260022,0.0,PIK3R1,NG2,Astrocytes,14
35,GHR,0.18440653461526357,0.0,PIK3R1,NG2,Astrocytes,14
42,HBEGF,0.38174105361867106,0.0,PIK3R1,NG2,Astrocytes,14
45,PDGFA,0.2769126076516999,0.009,PIK3R1,NG2,Astrocytes,14
59,FGFR3,0.2761631606949118,0.0,PIK3R1,NG2,Astrocytes,14
64,CXCL12,0.19041196385182918,0.0,PIK3R1,NG2,Astrocytes,14
65,AGT,0.21732280077070856,0.957,PIK3R1,NG2,Astrocytes,14
216,GHR,0.03197746741920804,0.0,TYK2,NG2,Astrocytes,14
222,IFNAR2,0.07680499041330606,0.0,TYK2,NG2,Astrocytes,14
286,DLL1,0.2482487894530516,0.0,STAT3,NG2,Astrocytes,14
303,PDGFA,0.21787424062889485,0.027,STAT3,NG2,Astrocytes,14
311,FGFR3,0.21712479367210677,0.0,STAT3,NG2,Astrocytes,14
313,CXCL12,0.13137359682902414,0.0,STAT3,NG2,Astrocytes,14
314,AGT,0.15828443374790352,0.996,STAT3,NG2,Astrocytes,14
493,NRG1,0.14070701719797135,0.0,PIK3CA,NG2,Astrocytes,14
494,GHR,0.10922131378723274,0.0,PIK3CA,NG2,Astrocytes,14
501,HBEGF,0.3065558327906402,0.0,PIK3CA,NG2,Astrocytes,14
504,PDGFA,0.20172738682366903,0.232,PIK3CA,NG2,Astrocytes,14
518,FGFR3,0.20097793986688095,0.0,PIK3CA,NG2,Astrocytes,14
523,CXCL12,0.11522674302379834,0.0,PIK3CA,NG2,Astrocytes,14
524,AGT,0.1421375799426777,0.998,PIK3CA,NG2,Astrocytes,14
570,CXCL12,0.0947714928957306,0.0,ITGB1,NG2,Astrocytes,14
578,VCAM1,0.11576582464655993,0.0,ITGB1,NG2,Astrocytes,14
579,SEMA7A,0.09867625290589224,0.0,ITGB1,NG2,Astrocytes,14
608,DUSP18,0.10903275163021545,0.0,ITGB1,NG2,Astrocytes,14
612,AGT,0.06718854873502697,1.0,ABL1,NG2,Astrocytes,14
717,APOE,1.8018240583558296,0.0,APP,NG2,Astrocytes,14
820,PDGFA,0.2687870328206808,0.096,IGF1R,NG2,Astrocytes,14
1097,DUSP18,0.16556961402779183,0.0,ITGA6,NG2,Astrocytes,14
1873,PDGFA,0.1342178915041394,0.998,FLT1,NG2,Astrocytes,14
1927,SPARC,0.651694690421876,0.0,MMP14,NG2,Astrocytes,14
2048,CXCL12,0.029554132440008495,0.18,CXCR4,NG2,Astrocytes,14
2049,CCL25,0.037626135278232165,0.0,CXCR4,NG2,Astrocytes,14
2050,AGT,0.05646496935888786,1.0,CXCR4,NG2,Astrocytes,14
2062,CXCL14,0.13228244852684226,0.0,CXCR4,NG2,Astrocytes,14
2113,APOE,1.5834528190990982,0.0,LRP6,NG2,Astrocytes,14
2117,SOSTDC1,0.07349950033551081,0.0,LRP6,NG2,Astrocytes,14
2358,FRS3,0.07851046475448538,0.0,KRAS,NG2,Astrocytes,14
3065,CXCL12,0.18533948857530033,0.0,PLCB1,NG2,Astrocytes,14
3066,AGT,0.21225032549417971,0.961,PLCB1,NG2,Astrocytes,14
3151,VCAM1,0.11224885194410517,0.0,EZR,NG2,Astrocytes,14
3348,NRG1,0.14260619298213847,0.0,MAP2K1,NG2,Astrocytes,14
3356,CXCL12,0.11712591880796547,0.0,MAP2K1,NG2,Astrocytes,14
3400,NECTIN4,0.08611140289219554,0.0,PARD3,NG2,Astrocytes,14
3448,CXCL12,0.035181673739818245,0.627,GNAI1,NG2,Astrocytes,14
3541,TGFB2,0.07970641752480272,0.0,TGFBR1,NG2,Astrocytes,14
3654,CXCL12,0.04543716891577656,0.002,ACKR3,NG2,Astrocytes,14
3715,BMP2,0.03607036362292489,0.014,ACVR2A,NG2,Astrocytes,14
3897,FGFR3,0.13469126156542163,0.0,LRRTM2,NG2,Astrocytes,14
3947,CXCL12,0.1681543752472744,0.0,GNAQ,NG2,Astrocytes,14
3959,CXCL12,0.24738472346329551,0.0,ROCK1,NG2,Astrocytes,14
4056,AVP,0.0896339070520904,1.0,PTH1R,NG2,Astrocytes,14
4394,SEMA6D,0.08799745436620379,0.0,PLXNA4,NG2,Astrocytes,14
493,NRG1,0.14507808202760644,0.0,PIK3CA,NG2,Microglia,14
494,GHR,0.11359237861686784,0.0,PIK3CA,NG2,Microglia,14
501,HBEGF,0.31092689762027526,0.0,PIK3CA,NG2,Microglia,14
504,PDGFA,0.20609845165330415,0.222,PIK3CA,NG2,Microglia,14
518,FGFR3,0.20534900469651607,0.0,PIK3CA,NG2,Microglia,14
523,CXCL12,0.11959780785343345,0.0,PIK3CA,NG2,Microglia,14
524,AGT,0.14650864477231282,0.999,PIK3CA,NG2,Microglia,14
1001,CXCL12,0.05305610717472027,0.002,RAF1,NG2,Microglia,14
1367,NRG1,0.07761692798743813,0.0,PIK3CB,NG2,Microglia,14
1370,HBEGF,0.24346574358010697,0.0,PIK3CB,NG2,Microglia,14
1372,FGFR3,0.13788785065634776,0.0,PIK3CB,NG2,Microglia,14
1375,CXCL12,0.05213665381326514,0.0,PIK3CB,NG2,Microglia,14
1382,NRG1,0.19770437320796466,0.0,PIK3CD,NG2,Microglia,14
1384,HBEGF,0.3635531888006335,0.0,PIK3CD,NG2,Microglia,14
1386,FGFR3,0.2579752958768743,0.0,PIK3CD,NG2,Microglia,14
1389,CXCL12,0.17222409903379166,0.0,PIK3CD,NG2,Microglia,14
1873,PDGFA,0.15212040426486273,0.925,FLT1,NG2,Microglia,14
1954,CXCL12,0.37193345705628517,0.0,CCR5,NG2,Microglia,14
1955,CCL25,0.38000545989450885,0.0,CCR5,NG2,Microglia,14
1969,CXCL14,0.4746617731431189,0.0,CCR5,NG2,Microglia,14
1986,CXCL12,0.0548804541483358,0.0,CCR1,NG2,Microglia,14
1987,CCL25,0.06295245698655946,0.0,CCR1,NG2,Microglia,14
1999,CXCL14,0.15760877023516956,0.0,CCR1,NG2,Microglia,14
2295,BMP2,0.08001292769538085,0.0,MAP3K7,NG2,Microglia,14
2296,TGFB2,0.12407117053970382,0.0,MAP3K7,NG2,Microglia,14
2299,AGT,0.11001707936599034,1.0,MAP3K7,NG2,Microglia,14
2358,FRS3,0.2040405093375612,0.0,KRAS,NG2,Microglia,14
2441,PDGFA,0.8132748085474326,0.0,IL1A,NG2,Microglia,14
2511,VCAM1,0.06530590328654406,0.0,ITGA9,NG2,Microglia,14
3056,AGT,0.07146561556567224,1.0,MTOR,NG2,Microglia,14
3084,AGT,0.6271093888198984,0.006,SGK1,NG2,Microglia,14
3219,AGT,0.06547826676372279,1.0,SLC9A1,NG2,Microglia,14
3256,FGFR3,0.16741529220003906,0.0,PLAU,NG2,Microglia,14
3258,AVP,0.12338539123802575,1.0,PLAU,NG2,Microglia,14
3325,CD70,0.09058273459598051,0.0,TNFRSF13B,NG2,Microglia,14
3337,NRG1,0.07224221281699858,0.0,ADGRL1,NG2,Microglia,14
3561,TGFB2,0.07977299153032236,0.0,ACVR1,NG2,Microglia,14
3715,BMP2,0.03518750440563305,0.07,ACVR2A,NG2,Microglia,14
3740,BMP2,0.03571474868599939,0.009,ACVR1,NG2,Microglia,14
4002,AVP,0.08141735808205153,1.0,RAMP2,NG2,Microglia,14
4043,AVP,0.27080384859534823,0.015,GPR84,NG2,Microglia,14
4200,APOE,1.5574335180527548,0.0,SCARB1,NG2,Microglia,14
4378,VCAM1,0.07123522784334356,0.0,CYBB,NG2,Microglia,14
351,FGFR3,0.1531393983034977,0.0,EPHA4,NG2,Oligodendrocytes,14
820,PDGFA,0.2069258053178079,0.978,IGF1R,NG2,Oligodendrocytes,14
1399,BMP2,0.028685200137952734,0.874,FGFR3,NG2,Oligodendrocytes,14
1873,PDGFA,0.12235412351873493,1.0,FLT1,NG2,Oligodendrocytes,14
2363,NRG1,0.13075385621011948,0.0,PIK3R3,NG2,Oligodendrocytes,14
2365,HBEGF,0.2966026718027883,0.0,PIK3R3,NG2,Oligodendrocytes,14
2369,CXCL12,0.10527358203594649,0.038,PIK3R3,NG2,Oligodendrocytes,14
3065,CXCL12,0.05970457291777223,0.977,PLCB1,NG2,Oligodendrocytes,14
3066,AGT,0.0866154098366516,1.0,PLCB1,NG2,Oligodendrocytes,14
3084,AGT,0.6987745028550767,0.0,SGK1,NG2,Oligodendrocytes,14
3715,BMP2,0.028138113925756887,0.086,ACVR2A,NG2,Oligodendrocytes,14
3729,BMP2,0.06540619242939696,0.002,BMPR1A,NG2,Oligodendrocytes,14
3774,TGFB2,0.18410503046120202,0.0,PLAT,NG2,Oligodendrocytes,14
3897,FGFR3,0.1811717270213004,0.0,LRRTM2,NG2,Oligodendrocytes,14
4031,AVP,0.07779759033005701,1.0,ADCYAP1R1,NG2,Oligodendrocytes,14
4375,CNTN6,0.05735976584754173,0.0,PTPRG,NG2,Oligodendrocytes,14
216,GHR,0.036888593273664026,0.0,TYK2,NG2,Neurons2,14
222,IFNAR2,0.08171611626776204,0.0,TYK2,NG2,Neurons2,14
820,PDGFA,0.2737154816798031,0.044,IGF1R,NG2,Neurons2,14
1272,DUSP18,0.11787487582007124,0.0,ITGB8,NG2,Neurons2,14
1399,BMP2,0.02755516451738258,0.832,FGFR3,NG2,Neurons2,14
1564,PDGFA,0.1158979508366243,1.0,PDGFRA,NG2,Neurons2,14
1653,NRG1,0.07024916644873372,0.0,RPS6KA1,NG2,Neurons2,14
1739,NRG1,0.14650071980528523,0.0,AR,NG2,Neurons2,14
1873,PDGFA,0.1207380311254975,1.0,FLT1,NG2,Neurons2,14
2067,CXCL12,0.0324263334037998,0.408,CX3CR1,NG2,Neurons2,14
2068,CCL25,0.040498336242023474,0.0,CX3CR1,NG2,Neurons2,14
2080,CXCL14,0.13515464949063358,0.0,CX3CR1,NG2,Neurons2,14
2113,APOE,1.5685484968039396,0.0,LRP6,NG2,Neurons2,14
2117,SOSTDC1,0.05859517804035216,0.0,LRP6,NG2,Neurons2,14
2363,NRG1,0.27811082960750677,0.0,PIK3R3,NG2,Neurons2,14
2365,HBEGF,0.4439596452001756,0.0,PIK3R3,NG2,Neurons2,14
2369,CXCL12,0.25263055543333374,0.0,PIK3R3,NG2,Neurons2,14
2837,FGFR3,0.14358853696398075,0.0,FGF9,NG2,Neurons2,14
3541,TGFB2,0.11044527568312892,0.0,TGFBR1,NG2,Neurons2,14
3561,TGFB2,0.0718551773343363,0.0,ACVR1,NG2,Neurons2,14
3622,CD70,0.09314865694265412,0.0,GPRC5B,NG2,Neurons2,14
3674,BMP2,0.08828196904717772,0.0,BMPR2,NG2,Neurons2,14
3702,BMP2,0.03261545037510073,0.002,BMPR1B,NG2,Neurons2,14
3729,BMP2,0.05294228877630546,0.327,BMPR1A,NG2,Neurons2,14
3740,BMP2,0.027796934490013324,0.029,ACVR1,NG2,Neurons2,14
3959,CXCL12,0.24936723635717037,0.0,ROCK1,NG2,Neurons2,14
3988,CXCL12,0.19514456677876554,0.0,AVPR1A,NG2,Neurons2,14
3990,AVP,0.23686586265983486,0.413,AVPR1A,NG2,Neurons2,14
4200,APOE,1.6158709127831437,0.0,SCARB1,NG2,Neurons2,14
209,EDN1,0.3134727365329418,0.0,MAPK8,Endothelial,Ependymal,14
311,FGFR3,0.12600376972298916,0.0,STAT3,Endothelial,Ependymal,14
314,AGT,0.15306420364972007,0.996,STAT3,Endothelial,Ependymal,14
491,TNFSF10,0.20570092058348272,0.0,PIK3CA,Endothelial,Ependymal,14
501,HBEGF,0.3690766735958076,0.0,PIK3CA,Endothelial,Ependymal,14
511,EFNB2,0.17896567744132502,0.0,PIK3CA,Endothelial,Ependymal,14
518,FGFR3,0.1551908072158671,0.0,PIK3CA,Endothelial,Ependymal,14
524,AGT,0.18225124114259802,0.967,PIK3CA,Endothelial,Ependymal,14
526,VEGFC,0.175770727574633,0.0,PIK3CA,Endothelial,Ependymal,14
533,NTN1,0.14937860076519674,0.0,PIK3CA,Endothelial,Ependymal,14
537,LAMB1,0.13998090645710762,0.0,PIK3CA,Endothelial,Ependymal,14
572,VEGFC,0.2494344504921567,0.0,ITGB1,Endothelial,Ependymal,14
575,VTN,0.5441464100061533,0.0,ITGB1,Endothelial,Ependymal,14
577,VWF,0.4771000256236352,0.0,ITGB1,Endothelial,Ependymal,14
578,VCAM1,0.3089895998575737,0.0,ITGB1,Endothelial,Ependymal,14
581,SPP1,0.22083686149037954,0.0,ITGB1,Endothelial,Ependymal,14
589,LAMB1,0.2136446293746313,0.0,ITGB1,Endothelial,Ependymal,14
597,JAM3,0.26540349626897775,0.0,ITGB1,Endothelial,Ependymal,14
1079,VTN,0.376324328776563,0.0,ITGA6,Endothelial,Ependymal,14
1080,VWF,0.30927794439404493,0.0,ITGA6,Endothelial,Ependymal,14
1082,SPP1,0.053014780260789277,0.0,ITGA6,Endothelial,Ependymal,14
1087,LAMB1,0.04582254814504103,0.0,ITGA6,Endothelial,Ependymal,14
1228,CSF1,0.10862676750927344,0.0,PAK1,Endothelial,Ependymal,14
1234,EFNB2,0.09115760300810487,0.0,PAK1,Endothelial,Ependymal,14
1745,EDN1,0.28799305983932133,0.0,AR,Endothelial,Ependymal,14
1750,IGF2,0.20314578854233512,0.0,IGF2R,Endothelial,Ependymal,14
1880,VEGFC,0.07978441806488709,0.0,FLT1,Endothelial,Ependymal,14
1886,CSF1,0.10455100195695483,0.0,VEGFA,Endothelial,Ependymal,14
1889,BMP4,0.03184202975751211,0.053,VEGFA,Endothelial,Ependymal,14
1895,VTN,0.37859884710309083,0.0,VEGFA,Endothelial,Ependymal,14
1898,DCN,0.054603461372520284,0.0,VEGFA,Endothelial,Ependymal,14
2481,COL27A1,0.21575887011960299,0.0,ITGB1,Endothelial,Ependymal,14
2653,WNT5A,0.11505806337972947,0.0,VANGL2,Endothelial,Ependymal,14
2696,WNT5A,0.19875112530090794,0.0,RORA,Endothelial,Ependymal,14
2895,DPP4,0.05119866358705471,0.002,CXCL12,Endothelial,Ependymal,14
2902,VTN,2.298325649422781,0.0,HSP90AA1,Endothelial,Ependymal,14
2926,APLN,0.07817088768599552,0.0,ADRA2A,Endothelial,Ependymal,14
2927,AGT,0.12714943066361767,0.999,ADRA2A,Endothelial,Ependymal,14
2929,CXCL1,0.08913649365681588,0.0,ADRA2A,Endothelial,Ependymal,14
2947,PF4,0.07293730151378898,0.0,ADRA2A,Endothelial,Ependymal,14
3066,AGT,0.08262935999135275,1.0,PLCB1,Endothelial,Ependymal,14
3068,EDN1,0.2937822125860364,0.0,PLCB1,Endothelial,Ependymal,14
3110,ACE2,0.11770167479276888,1.0,AGT,Endothelial,Ependymal,14
3529,TGFB2,0.3474040340866018,0.0,TGFBR2,Endothelial,Ependymal,14
3674,BMP2,0.06685037383252347,0.0,BMPR2,Endothelial,Ependymal,14
3677,BMP4,0.06332645715102847,0.001,BMPR2,Endothelial,Ependymal,14
3877,EDN1,0.49802619096742295,0.0,EDNRB,Endothelial,Ependymal,14
3878,EDN3,0.6420939421636439,0.0,EDNRB,Endothelial,Ependymal,14
3933,PTN,2.3356839630930133,0.0,NCL,Endothelial,Ependymal,14
3960,VTN,0.6663651695105102,0.0,ROCK1,Endothelial,Ependymal,14
4142,EDN1,0.29228527324216774,0.0,ECE1,Endothelial,Ependymal,14
4232,NTS,0.0349015398117083,0.154,NTSR2,Endothelial,Ependymal,14
24,EDN1,0.3549564203986423,0.0,JAK2,Endothelial,NG2,14
32,TNFSF10,0.4142906520457191,0.0,PIK3R1,Endothelial,NG2,14
42,HBEGF,0.577666405058044,0.0,PIK3R1,Endothelial,NG2,14
52,EFNB2,0.3875554089035613,0.0,PIK3R1,Endothelial,NG2,14
59,FGFR3,0.36378053867810345,0.0,PIK3R1,Endothelial,NG2,14
65,AGT,0.39084097260483436,0.0,PIK3R1,Endothelial,NG2,14
66,CX3CL1,0.40459900417706285,0.0,PIK3R1,Endothelial,NG2,14
68,VEGFC,0.38436045903686933,0.0,PIK3R1,Endothelial,NG2,14
75,NTN1,0.3579683322274331,0.0,PIK3R1,Endothelial,NG2,14
79,LAMB1,0.34857063791934395,0.0,PIK3R1,Endothelial,NG2,14
350,EFNB2,0.12228342928266013,0.0,EPHA4,Endothelial,NG2,14
351,FGFR3,0.09850855905720222,0.0,EPHA4,Endothelial,NG2,14
974,AGT,0.1181047141788793,0.999,PRKCE,Endothelial,NG2,14
975,VEGFC,0.11162420061091428,0.0,PRKCE,Endothelial,NG2,14
1247,EFNB2,0.11168428712119383,0.155,EPHB1,Endothelial,NG2,14
1399,BMP2,0.1157134433847586,0.0,FGFR3,Endothelial,NG2,14
1575,VEGFC,1.375286462846572,0.0,PDGFRA,Endothelial,NG2,14
1582,NRP1,1.7334975718127563,0.0,PDGFRA,Endothelial,NG2,14
1880,VEGFC,0.0784007263073697,0.0,FLT1,Endothelial,NG2,14
2099,WNT5A,0.13241144200411237,0.0,LRP6,Endothelial,NG2,14
2100,BMP4,0.08853012454597309,0.0,LRP6,Endothelial,NG2,14
2113,APOE,1.0600958009399684,0.269,LRP6,Endothelial,NG2,14
2116,DKK2,0.11427376126283735,0.0,LRP6,Endothelial,NG2,14
